subscription_id,user_id,subscription_date,subscription_cancel_date
932,1157,2021-11-10,2022-07-13
933,1157,2024-09-09,
934,1158,2024-11-11,
935,1160,2024-04-15,2024-08-13
936,1161,2023-04-11,
937,1162,2020-07-26,2021-12-30
938,1162,2023-08-01,2024-02-22
939,1162,2024-10-29,
940,1165,2022-11-03,2024-08-03
941,1165,2024-12-03,
942,1167,2016-02-28,2017-09-15
943,1167,2019-02-08,2024-05-23
944,1168,2020-07-15,
945,1169,2022-07-14,
946,1170,2015-04-20,2019-10-06
947,1171,2016-08-19,2024-09-22
948,1171,2024-11-23,2024-12-23
949,1171,2024-12-28,
950,1172,2019-01-14,
951,1175,2023-07-21,2024-01-26
952,1175,2024-02-20,2024-10-02
953,1176,2021-10-07,2024-08-07
954,1177,2017-08-06,2021-09-11
955,1177,2024-02-25,2024-04-20
956,1178,2018-09-24,2023-03-28
957,1179,2019-11-11,
958,1181,2023-02-07,2023-03-14
959,1181,2023-09-02,
960,1182,2017-03-15,2020-03-07
961,1183,2024-05-22,
962,1185,2016-01-13,
963,1186,2022-12-05,2023-09-24
964,1186,2024-12-05,2024-12-27
965,1188,2024-01-10,
966,1189,2022-10-13,2022-12-20
967,1190,2019-08-07,
968,1191,2024-08-26,2024-12-21
969,1191,2024-12-28,2024-12-30
970,1191,2024-12-30,2024-12-30
971,1192,2024-07-21,2024-10-06
972,1193,2018-12-31,
973,1194,2024-10-14,2024-11-23
974,1195,2019-09-01,
975,1196,2024-04-16,2024-05-06
976,1199,2021-06-08,2022-12-29
977,1200,2018-04-30,2020-08-05
978,1202,2021-04-24,2022-10-30
979,1203,2021-09-14,2021-10-04
980,1203,2022-04-18,
981,1204,2024-08-28,
982,1207,2024-06-21,
983,1208,2023-06-11,
984,1209,2023-05-12,2023-12-24
985,1210,2015-08-20,
986,1212,2019-09-15,2023-11-30
987,1212,2024-09-23,2024-11-15
988,1213,2023-05-25,2024-05-30
989,1214,2012-05-10,
990,1215,2022-03-02,2023-11-22
991,1215,2024-04-17,2024-06-27
992,1216,2018-05-21,2019-06-01
993,1216,2020-04-02,
994,1217,2022-01-19,2022-10-04
995,1217,2024-06-17,2024-11-30
996,1220,2023-07-12,
997,1222,2022-06-21,2024-01-22
998,1223,2011-10-04,
999,1225,2024-01-20,2024-09-24
1000,1226,2021-02-21,
1001,1228,2022-04-24,2024-04-14
1002,1228,2024-07-13,
1003,1231,2022-10-16,2024-03-06
1004,1234,2022-07-01,
1005,1235,2021-03-22,2022-03-19
1006,1235,2024-04-24,2024-08-03
1007,1237,2011-12-28,
1008,1238,2020-02-19,
1009,1240,2022-03-23,
1010,1241,2020-06-20,2021-03-18
1011,1243,2019-06-29,
1012,1244,2023-09-18,
1013,1245,2017-02-25,2020-03-28
1014,1248,2022-10-30,2023-07-22
1015,1249,2023-07-07,
1016,1250,2023-10-30,2024-06-13
1017,1251,2024-08-04,
1018,1253,2023-02-22,2023-10-28
1019,1255,2019-08-28,2019-09-16
1020,1258,2013-08-18,2018-08-24
1021,1259,2020-12-07,2022-07-31
1022,1259,2022-09-24,2023-10-17
1023,1259,2024-04-25,2024-07-08
1024,1262,2024-04-28,2024-05-02
1025,1263,2023-11-26,2024-09-20
1026,1264,2024-06-02,
1027,1266,2024-12-22,
1028,1267,2013-12-31,
1029,1269,2022-06-23,2024-05-07
1030,1271,2023-05-29,2023-07-03
1031,1272,2023-12-23,2024-12-20
1032,1272,2024-12-30,2024-12-30
1033,1273,2021-11-24,
1034,1275,2018-07-15,2023-04-12
1035,1277,2021-01-07,2023-04-18
1036,1281,2024-11-01,
1037,1282,2020-07-27,2021-10-07
1038,1283,2023-07-28,2024-03-08
1039,1284,2020-06-12,
1040,1285,2023-05-04,2024-01-29
1041,1285,2024-10-01,2024-11-16
1042,1289,2022-08-15,
1043,1290,2016-08-25,2018-04-07
1044,1290,2024-02-12,
1045,1291,2018-01-11,
1046,1292,2019-02-06,2023-10-27
1047,1293,2024-12-31,
1048,1294,2021-10-12,2024-08-30
1049,1295,2020-11-30,2022-10-14
1050,1296,2022-01-10,
1051,1297,2022-12-03,2024-12-19
1052,1298,2022-06-24,2024-01-06
1053,1299,2020-11-15,
1054,1302,2024-09-03,
1055,1303,2017-07-24,2024-02-17
1056,1305,2019-10-26,2023-04-25
1057,1306,2013-09-27,
1058,1307,2024-04-08,
1059,1308,2015-12-25,
1060,1310,2020-08-13,
1061,1311,2017-11-24,2021-06-29
1062,1312,2023-10-15,2024-02-19
1063,1315,2024-01-06,
1064,1319,2017-04-16,2023-07-28
1065,1319,2024-09-26,2024-12-28
1066,1320,2020-08-19,2024-02-14
1067,1322,2020-11-20,
1068,1323,2024-10-09,
1069,1324,2021-06-16,2024-01-12
1070,1325,2020-12-27,
1071,1327,2017-04-09,2020-02-25
1072,1328,2019-06-08,
1073,1329,2021-12-30,2024-07-28
1074,1329,2024-12-15,
1075,1331,2024-05-12,2024-11-23
1076,1332,2024-11-26,
1077,1337,2023-02-08,
1078,1339,2023-09-28,
1079,1342,2019-11-19,
1080,1343,2024-10-22,
1081,1344,2023-08-12,2023-12-06
1082,1344,2024-09-20,
1083,1345,2020-01-16,
1084,1348,2022-10-01,
1085,1349,2013-04-04,2021-10-08
1086,1350,2020-07-16,
1087,1351,2020-04-13,
1088,1353,2019-04-25,
1089,1354,2024-11-07,
1090,1356,2018-12-24,
1091,1357,2023-12-07,2024-03-27
1092,1358,2024-04-05,
1093,1359,2020-03-28,
1094,1361,2016-04-03,
1095,1362,2019-07-02,2024-02-09
1096,1363,2024-03-03,
1097,1365,2024-07-08,2024-08-27
1098,1365,2024-10-16,
1099,1366,2023-12-29,
1100,1367,2021-04-06,2022-01-16
1101,1368,2013-11-13,
1102,1371,2022-01-27,2023-10-14
1103,1373,2010-07-23,2018-02-04
1104,1374,2023-04-06,
1105,1375,2015-06-14,
1106,1376,2018-11-10,2022-07-04
1107,1377,2017-12-21,
1108,1378,2015-03-30,
1109,1379,2022-01-17,2022-06-29
1110,1380,2023-11-23,
1111,1381,2020-05-01,2024-10-03
1112,1382,2022-10-14,2022-10-19
1113,1384,2023-02-18,
1114,1385,2017-02-25,2024-06-06
1115,1386,2023-02-09,
1116,1387,2024-09-18,2024-10-26
1117,1388,2021-01-21,
1118,1390,2022-10-11,2023-04-20
1119,1390,2024-04-03,2024-11-19
1120,1391,2024-06-01,
1121,1393,2024-08-06,2024-09-11
1122,1393,2024-11-29,2024-12-02
1123,1394,2016-04-06,2021-11-25
1124,1394,2023-08-18,
1125,1395,2023-05-13,
1126,1398,2024-11-06,2024-12-12
1127,1399,2023-04-26,2023-10-23
1128,1400,2022-09-28,
1129,1401,2015-06-28,
1130,1402,2019-01-03,2024-06-16
1131,1402,2024-06-25,
1132,1405,2022-09-17,
1133,1406,2024-07-14,
1134,1407,2014-09-09,2019-05-04
1135,1409,2018-03-12,2024-09-26
1136,1412,2024-06-15,
1137,1413,2024-06-30,2024-12-24
1138,1415,2024-04-25,2024-06-02
1139,1416,2023-04-20,2023-09-03
1140,1417,2024-08-09,
1141,1418,2021-02-16,2024-05-08
1142,1418,2024-11-08,2024-12-02
1143,1418,2024-12-19,
1144,1419,2017-11-16,
1145,1420,2023-08-23,
1146,1421,2019-11-02,
1147,1422,2013-04-23,
1148,1423,2022-05-29,
1149,1424,2016-06-24,2018-12-04
1150,1424,2021-10-25,2024-01-31
1151,1425,2022-11-26,2024-05-01
1152,1426,2023-07-01,
1153,1427,2024-04-01,2024-08-08
1154,1427,2024-08-11,
1155,1428,2020-06-08,
1156,1429,2023-06-04,
1157,1430,2024-07-30,2024-11-22
1158,1431,2020-08-09,
1159,1432,2022-02-23,
1160,1433,2024-03-11,2024-08-03
1161,1434,2023-11-15,
1162,1435,2024-10-18,2024-10-31
1163,1437,2019-11-16,
1164,1438,2022-10-20,
1165,1439,2024-05-06,
1166,1441,2023-02-06,2024-09-09
1167,1441,2024-10-28,2024-12-15
1168,1441,2024-12-23,
1169,1443,2021-03-04,2022-07-22
1170,1443,2023-06-03,
1171,1444,2022-08-29,
1172,1447,2022-02-02,2023-08-30
1173,1447,2024-08-27,
1174,1448,2021-08-28,
1175,1449,2023-01-14,2023-05-26
1176,1450,2018-02-26,
1177,1457,2015-01-23,2023-06-04
1178,1458,2024-01-13,
1179,1459,2015-06-01,
1180,1460,2023-05-03,
1181,1461,2023-05-31,
1182,1462,2020-05-27,2023-06-26
1183,1463,2024-07-13,2024-08-07
1184,1464,2024-04-14,
1185,1465,2020-08-27,
1186,1466,2022-01-07,
1187,1468,2024-07-23,2024-09-07
1188,1469,2011-01-30,2016-03-18
1189,1470,2021-05-19,2022-08-15
1190,1471,2015-05-12,
1191,1472,2024-11-21,
1192,1473,2017-11-19,
1193,1474,2023-09-28,2024-01-17
1194,1476,2016-03-22,
1195,1477,2022-04-12,2023-04-04
1196,1478,2024-01-13,
1197,1481,2022-02-05,2024-08-04
1198,1481,2024-10-06,2024-12-20
1199,1482,2016-02-13,
1200,1483,2023-03-28,2023-12-02
1201,1484,2024-01-18,2024-08-24
1202,1485,2020-05-04,
1203,1487,2022-03-12,2023-11-25
1204,1488,2024-06-22,2024-09-26
1205,1489,2024-02-20,2024-12-22
1206,1490,2018-10-10,
1207,1491,2018-12-03,
1208,1492,2022-09-12,
1209,1493,2019-02-04,
1210,1494,2020-05-01,2024-11-06
1211,1495,2023-01-13,2024-12-02
1212,1497,2024-09-20,2024-12-21
1213,1497,2024-12-30,2024-12-30
1214,1498,2021-04-28,2023-10-28
1215,1499,2023-07-01,2023-11-08
1216,1499,2024-11-02,
1217,1500,2023-12-24,2024-06-20
1218,1501,2020-09-22,
1219,1502,2022-02-22,2024-12-06
1220,1504,2016-07-12,
1221,1506,2021-07-04,
1222,1507,2023-05-29,2023-08-04
1223,1508,2023-12-08,
1224,1509,2014-05-15,
1225,1510,2023-11-07,
1226,1511,2019-11-21,2022-10-31
1227,1512,2024-08-09,2024-12-03
1228,1513,2023-10-29,2024-10-24
1229,1514,2021-06-22,2023-11-24
1230,1515,2021-09-26,
1231,1517,2020-07-18,
1232,1518,2016-01-30,2021-09-01
1233,1518,2024-05-25,
1234,1519,2018-11-10,2022-02-14
1235,1519,2024-03-27,
1236,1520,2024-10-29,
1237,1521,2018-09-21,2023-06-17
1238,1522,2018-04-05,2021-10-29
1239,1523,2021-11-08,2022-02-25
1240,1525,2013-10-31,
1241,1526,2017-12-27,
1242,1527,2018-03-12,2019-11-28
1243,1528,2021-01-27,
1244,1530,2022-07-28,2023-12-25
1245,1531,2024-11-02,
1246,1532,2021-06-17,2023-05-02
1247,1534,2016-10-22,2021-11-23
1248,1536,2022-10-29,2024-02-22
1249,1538,2022-10-17,2023-12-14
1250,1539,2016-06-09,
1251,1541,2019-11-13,
1252,1543,2023-08-15,2024-08-19
1253,1543,2024-11-07,
1254,1546,2024-12-09,
1255,1548,2022-04-20,
1256,1549,2024-05-11,2024-10-07
1257,1550,2016-07-22,
1258,1551,2023-07-16,
1259,1552,2018-02-16,
1260,1554,2024-08-31,
1261,1556,2024-02-01,
1262,1557,2024-06-01,2024-08-27
1263,1558,2017-07-22,
1264,1559,2019-05-16,2024-05-03
1265,1559,2024-09-04,
1266,1560,2023-04-13,
1267,1561,2022-09-01,
1268,1562,2024-05-31,
1269,1564,2019-01-08,2020-03-03
1270,1565,2016-06-01,
1271,1566,2019-07-25,
1272,1568,2018-05-29,
1273,1569,2016-12-13,
1274,1570,2021-06-12,2023-04-20
1275,1571,2023-08-06,2023-09-22
1276,1572,2020-07-31,
1277,1573,2024-12-26,2024-12-31
1278,1574,2018-12-16,2021-04-23
1279,1575,2023-02-16,2024-03-26
1280,1578,2019-02-24,2022-01-27
1281,1578,2022-06-04,
1282,1579,2020-01-07,
1283,1581,2024-02-22,
1284,1582,2016-04-03,2021-05-07
1285,1584,2022-08-26,2024-02-17
1286,1586,2018-01-06,
1287,1587,2011-07-26,2016-09-08
1288,1587,2023-06-11,2024-04-21
1289,1587,2024-12-19,
1290,1589,2020-07-31,2024-11-10
1291,1590,2017-02-17,2024-09-29
1292,1591,2018-12-23,2022-09-12
1293,1592,2012-10-14,
1294,1594,2021-06-20,2023-09-21
1295,1594,2023-12-14,
1296,1595,2024-07-21,2024-09-01
1297,1596,2021-07-09,
1298,1597,2021-12-20,
1299,1598,2023-09-21,
1300,1602,2021-05-26,2024-08-25
1301,1603,2020-10-29,2022-08-24
1302,1604,2024-09-24,
1303,1606,2014-03-22,2016-11-22
1304,1607,2023-08-20,2024-06-06
1305,1608,2023-07-15,2023-12-14
1306,1609,2022-09-19,
1307,1610,2020-05-27,2021-03-12
1308,1610,2024-10-16,
1309,1611,2023-11-13,
1310,1612,2015-02-22,2024-07-10
1311,1613,2017-06-30,2022-01-24
1312,1613,2022-06-03,
1313,1614,2021-11-08,2024-03-05
1314,1614,2024-05-12,
1315,1615,2019-04-07,
1316,1616,2018-01-03,
1317,1617,2016-10-08,2016-11-19
1318,1619,2022-11-19,
1319,1620,2019-11-06,
1320,1621,2022-03-03,2024-12-15
1321,1622,2022-09-28,
1322,1623,2021-10-27,
1323,1624,2018-01-05,2021-02-18
1324,1625,2021-06-04,
1325,1626,2013-01-10,2019-05-21
1326,1627,2023-11-23,
1327,1628,2023-11-13,
1328,1629,2022-09-16,2024-05-31
1329,1630,2021-05-18,
1330,1631,2020-07-17,
1331,1632,2017-06-13,2018-07-04
1332,1633,2022-08-25,
1333,1634,2019-08-23,
1334,1635,2023-04-22,2023-07-05
1335,1636,2021-11-21,2022-07-17
1336,1637,2021-08-21,2022-09-27
1337,1638,2024-09-27,2024-10-02
1338,1639,2019-12-16,
1339,1640,2015-03-09,
1340,1641,2023-05-04,2024-12-28
1341,1641,2024-12-28,
1342,1642,2021-05-08,2023-04-17
1343,1645,2023-01-27,
1344,1648,2023-04-21,
1345,1650,2023-10-18,2024-03-09
1346,1652,2023-11-10,2024-11-30
1347,1652,2024-12-26,2024-12-31
1348,1653,2024-09-18,
1349,1656,2021-07-29,2023-11-05
1350,1657,2022-09-17,
1351,1658,2024-11-15,2024-11-26
1352,1659,2024-05-13,
1353,1661,2022-12-13,
1354,1663,2023-02-10,
1355,1664,2019-03-25,
1356,1665,2022-03-24,2022-04-12
1357,1665,2024-12-08,2024-12-15
1358,1666,2016-03-20,
1359,1667,2024-02-09,2024-05-10
1360,1668,2015-08-12,2018-03-21
1361,1669,2013-01-10,2016-05-05
1362,1670,2022-10-18,2024-10-24
1363,1671,2018-08-04,
1364,1672,2024-06-03,
1365,1673,2023-09-29,2024-07-22
1366,1673,2024-12-20,2024-12-20
1367,1674,2022-06-02,2024-04-11
1368,1677,2015-05-18,
1369,1679,2021-09-14,
1370,1680,2022-05-16,2022-10-27
1371,1681,2014-08-09,2021-08-23
1372,1682,2022-03-02,
1373,1683,2024-01-29,2024-08-16
1374,1684,2022-03-22,2024-05-20
1375,1687,2015-11-24,2022-05-29
1376,1688,2022-04-04,
1377,1689,2022-01-17,
1378,1690,2024-12-10,
1379,1691,2024-04-07,2024-11-06
1380,1693,2021-12-12,2024-02-09
1381,1693,2024-08-06,
1382,1696,2022-01-18,
1383,1697,2018-06-19,
1384,1698,2024-02-26,
1385,1699,2022-10-26,
1386,1700,2024-02-26,2024-07-02
1387,1703,2024-10-07,
1388,1706,2024-06-27,
1389,1707,2021-05-19,
1390,1708,2022-09-15,2022-11-05
1391,1712,2023-07-07,2024-11-12
1392,1712,2024-12-28,
1393,1714,2022-06-28,2023-11-15
1394,1716,2017-03-24,
1395,1717,2019-03-24,2022-11-02
1396,1718,2019-02-22,
1397,1719,2019-09-15,
1398,1720,2021-06-24,2024-01-27
1399,1721,2019-02-27,2022-04-12
1400,1722,2016-07-10,2024-08-06
1401,1722,2024-12-25,2024-12-29
1402,1724,2014-08-04,
1403,1725,2020-01-29,
1404,1726,2016-10-13,
1405,1727,2024-01-08,2024-11-05
1406,1728,2024-06-20,2024-10-18
1407,1729,2024-10-08,2024-12-19
1408,1730,2011-02-18,2021-02-12
1409,1730,2021-10-07,
1410,1731,2024-03-13,2024-04-02
1411,1733,2023-10-11,
1412,1735,2013-08-31,
1413,1738,2022-05-06,
1414,1739,2018-07-11,2023-10-08
1415,1740,2022-08-30,
1416,1741,2019-11-24,2024-07-25
1417,1742,2024-09-17,2024-12-23
1418,1743,2018-09-21,
1419,1745,2019-02-19,
1420,1746,2023-08-07,2024-02-21
1421,1747,2022-09-03,2023-03-21
1422,1747,2024-01-17,
1423,1748,2024-06-10,2024-11-16
1424,1749,2022-02-28,
1425,1750,2019-03-10,2021-04-12
1426,1751,2024-09-19,
1427,1752,2022-03-21,2022-09-20
1428,1753,2020-06-21,
1429,1754,2024-01-21,2024-07-24
1430,1756,2023-09-30,2024-03-01
1431,1758,2018-09-30,2024-05-10
1432,1761,2021-06-04,
1433,1762,2017-07-15,
1434,1764,2023-04-01,2024-11-18
1435,1765,2023-09-05,2024-07-27
1436,1767,2024-12-20,
1437,1768,2011-01-09,
1438,1769,2012-01-17,2014-12-07
1439,1769,2024-08-09,
1440,1770,2017-07-13,2024-11-18
1441,1771,2024-09-10,
1442,1772,2017-05-09,
1443,1774,2024-08-08,2024-09-27
1444,1774,2024-10-05,
1445,1775,2020-06-17,2021-01-03
1446,1776,2023-10-15,2024-11-04
1447,1777,2024-12-08,2024-12-13
1448,1780,2024-03-08,2024-08-20
1449,1781,2018-12-27,
1450,1783,2017-10-10,2024-01-25
1451,1785,2021-10-16,2022-10-16
1452,1785,2024-12-01,2024-12-01
1453,1785,2024-12-31,2024-12-31
1454,1787,2023-08-14,
1455,1788,2020-07-22,2021-04-09
1456,1788,2022-11-23,2024-10-10
1457,1790,2020-11-07,
1458,1792,2023-11-18,
1459,1793,2015-11-08,2019-04-29
1460,1795,2019-02-04,2022-07-17
1461,1796,2017-07-18,2021-03-12
1462,1798,2024-04-05,
1463,1799,2024-03-16,2024-05-15
1464,1801,2023-04-28,
1465,1804,2019-05-16,2022-05-23
1466,1805,2023-03-16,2024-07-30
1467,1807,2022-08-15,2024-12-27
1468,1808,2021-09-08,2023-02-26
1469,1809,2018-08-17,
1470,1810,2023-12-02,2024-12-06
1471,1810,2024-12-21,2024-12-23
1472,1810,2024-12-30,2024-12-31
1473,1811,2023-10-09,
1474,1812,2018-12-11,
1475,1813,2023-12-06,
1476,1814,2019-05-14,2022-01-20
1477,1815,2022-06-29,2024-07-25
1478,1816,2018-09-12,
1479,1817,2023-04-14,2024-08-07
1480,1817,2024-09-17,
1481,1818,2023-04-07,2024-07-17
1482,1819,2024-07-09,
1483,1820,2021-12-23,
1484,1821,2021-03-17,2024-12-30
1485,1821,2024-12-31,
1486,1822,2023-11-16,
1487,1823,2015-11-19,2021-10-16
1488,1825,2022-11-30,2024-06-27
1489,1825,2024-07-02,2024-12-21
1490,1829,2021-06-29,2021-10-21
1491,1829,2022-11-19,2023-07-08
1492,1830,2023-01-23,2024-10-26
1493,1830,2024-12-10,
1494,1832,2013-02-12,2020-09-21
1495,1833,2014-09-21,
1496,1834,2023-05-05,2024-02-14
1497,1835,2021-05-02,2021-06-07
1498,1837,2016-01-20,
1499,1838,2015-05-22,2020-11-01
1500,1840,2016-12-25,2019-08-03
1501,1841,2017-11-29,
1502,1842,2024-08-26,
1503,1843,2021-09-11,
1504,1844,2014-01-07,2016-09-16
1505,1844,2023-07-04,
1506,1845,2020-04-12,
1507,1846,2023-06-26,2024-03-17
1508,1847,2024-11-20,2024-12-11
1509,1848,2024-04-16,
1510,1850,2016-03-27,2018-10-20
1511,1850,2020-03-28,2024-12-21
1512,1852,2015-11-26,2017-08-23
1513,1852,2022-12-24,2023-12-22
1514,1853,2024-11-10,2024-12-13
1515,1854,2024-12-12,2024-12-19
1516,1856,2019-11-24,2021-06-24
1517,1857,2023-05-08,2023-09-12
1518,1859,2024-03-08,2024-05-30
1519,1860,2024-07-08,
1520,1862,2023-04-26,2023-05-11
1521,1863,2022-08-20,
1522,1864,2023-07-08,2024-03-09
1523,1866,2015-05-13,
1524,1867,2015-03-22,2017-12-13
1525,1868,2021-06-17,2023-05-22
1526,1869,2021-07-23,2022-11-04
1527,1869,2023-09-20,
1528,1872,2021-08-23,
1529,1873,2023-03-14,2023-08-22
1530,1874,2015-03-23,
1531,1875,2020-11-12,
1532,1877,2018-03-04,
1533,1878,2024-06-07,2024-09-12
1534,1878,2024-12-06,2024-12-31
1535,1878,2024-12-31,2024-12-31
1536,1880,2016-08-26,2018-05-12
1537,1882,2018-06-27,2021-11-20
1538,1883,2023-07-09,
1539,1884,2014-04-26,
1540,1885,2020-12-07,
1541,1886,2013-08-16,
1542,1888,2021-11-23,
1543,1889,2024-09-01,2024-10-15
1544,1890,2022-09-11,2023-04-30
1545,1894,2019-03-19,
1546,1895,2018-05-27,
1547,1896,2020-06-01,2023-06-02
1548,1897,2020-08-06,2022-04-26
1549,1898,2017-10-20,2021-07-23
1550,1898,2023-03-19,2024-05-02
1551,1899,2019-11-14,2022-03-05
1552,1902,2023-01-14,
1553,1903,2024-11-10,
1554,1904,2023-07-15,
1555,1905,2017-04-24,2021-06-12
1556,1907,2018-08-15,2024-09-27
1557,1908,2022-08-27,2023-01-30
1558,1911,2014-05-12,2017-09-19
1559,1912,2023-11-29,2024-05-01
1560,1913,2019-05-20,
1561,1914,2015-01-05,
1562,1915,2020-04-24,2022-10-19
1563,1916,2021-12-17,2024-03-07
1564,1917,2016-01-31,2017-08-21
1565,1918,2018-02-19,
1566,1920,2013-05-08,
1567,1921,2016-05-23,2019-08-31
1568,1921,2024-12-21,2024-12-31
1569,1922,2023-05-17,
1570,1923,2019-12-21,2021-12-10
1571,1924,2022-02-21,2023-12-02
1572,1926,2016-11-11,2018-06-10
1573,1927,2017-05-22,
1574,1928,2024-08-12,
1575,1929,2016-09-17,
1576,1930,2024-11-22,2024-12-20
1577,1932,2018-08-19,
1578,1934,2017-12-17,2024-02-23
1579,1934,2024-06-26,
1580,1936,2022-09-29,
1581,1937,2018-11-12,
1582,1938,2012-07-15,
1583,1940,2020-03-20,
1584,1941,2016-09-05,
1585,1943,2022-06-08,
1586,1944,2024-11-12,
1587,1945,2018-05-12,
1588,1946,2023-09-02,2024-08-15
1589,1948,2020-03-08,
1590,1949,2023-10-31,
1591,1950,2022-03-12,
1592,1951,2014-10-09,2023-04-17
1593,1952,2018-05-22,2020-11-09
1594,1952,2021-01-13,2021-10-01
1595,1954,2016-10-18,2021-11-02
1596,1956,2021-02-05,2024-12-08
1597,1957,2020-11-06,2020-12-08
1598,1957,2023-11-17,2024-09-06
1599,1958,2021-10-19,
1600,1959,2013-09-21,2013-11-14
1601,1959,2024-10-02,
1602,1960,2023-12-13,2024-07-26
1603,1961,2020-07-06,
1604,1963,2023-11-04,
1605,1965,2022-03-02,2022-10-14
1606,1967,2020-11-03,2021-03-17
1607,1968,2019-07-16,
1608,1969,2022-11-08,
1609,1970,2019-10-28,2021-04-05
1610,1971,2024-04-15,
1611,1972,2021-01-23,2022-01-21
1612,1973,2022-09-05,
1613,1974,2024-12-31,
1614,1975,2022-03-05,2022-05-02
1615,1975,2022-06-10,2024-08-16
1616,1976,2017-12-19,2023-11-11
1617,1976,2024-10-21,2024-12-21
1618,1977,2023-11-23,2024-05-23
1619,1978,2023-03-14,2023-09-30
1620,1978,2024-10-13,
1621,1980,2023-02-01,2023-06-09
1622,1980,2024-06-20,
1623,1981,2015-12-19,
1624,1982,2021-12-08,2024-04-21
1625,1983,2018-09-24,2020-08-26
1626,1984,2022-01-13,2023-09-20
1627,1987,2020-07-07,2022-12-24
1628,1988,2019-11-16,
1629,1989,2019-09-03,2024-09-13
1630,1992,2024-09-09,
1631,1993,2023-09-21,2024-01-13
1632,1995,2022-07-29,
1633,1996,2020-04-06,
1634,1998,2012-07-04,2016-07-04
1635,1999,2011-11-20,2022-12-17
1636,2000,2022-12-23,
1637,2001,2014-05-08,2020-08-17
1638,2003,2022-04-04,
1639,2004,2024-05-02,
1640,2005,2015-12-20,
1641,2006,2022-02-07,2024-05-04
1642,2008,2024-08-17,
1643,2009,2018-12-24,
1644,2010,2019-05-01,2021-05-02
1645,2011,2024-10-06,
1646,2012,2023-05-07,
1647,2013,2023-12-09,
1648,2014,2021-03-23,2023-04-20
1649,2015,2022-04-15,2022-04-18
1650,2016,2020-08-20,
1651,2017,2017-06-10,2017-08-15
1652,2018,2017-06-27,
1653,2019,2017-08-09,2021-09-26
1654,2020,2021-01-18,2023-01-07
1655,2020,2024-11-09,2024-11-11
1656,2021,2014-05-10,2022-06-12
1657,2022,2021-11-14,
1658,2023,2022-11-16,
1659,2026,2016-12-14,
1660,2028,2024-10-06,
1661,2029,2024-09-13,2024-09-29
1662,2030,2019-06-05,2023-10-23
1663,2032,2021-09-11,
1664,2034,2023-01-05,
1665,2035,2023-07-11,
1666,2036,2019-06-22,2021-02-25
1667,2037,2022-10-19,2023-01-22
1668,2038,2022-06-06,
1669,2039,2022-10-15,2024-04-20
1670,2039,2024-08-28,2024-10-08
1671,2045,2016-12-05,2024-09-26
1672,2047,2015-01-05,2015-01-26
1673,2048,2023-12-04,
1674,2049,2022-12-27,2023-03-18
1675,2052,2019-08-16,2019-12-28
1676,2053,2012-02-24,2020-06-27
1677,2054,2013-08-23,
1678,2055,2022-07-27,2022-10-31
1679,2056,2019-03-25,
1680,2057,2023-06-07,2024-06-19
1681,2059,2023-09-15,2024-03-12
1682,2060,2023-12-05,2024-08-05
1683,2060,2024-11-12,
1684,2061,2024-12-07,2024-12-26
1685,2062,2022-03-02,
1686,2066,2014-11-10,
1687,2067,2022-08-15,
1688,2069,2024-11-08,2024-11-11
1689,2070,2023-09-23,
1690,2072,2023-01-04,2024-12-11
1691,2073,2024-08-19,
1692,2074,2017-01-24,
1693,2075,2023-03-27,2024-08-17
1694,2076,2019-01-28,
1695,2079,2020-10-11,
1696,2080,2019-08-01,2021-02-07
1697,2083,2024-09-24,
1698,2085,2024-04-19,
1699,2087,2024-03-28,
1700,2088,2024-12-01,
1701,2089,2024-10-16,2024-11-03
1702,2091,2017-12-16,
1703,2093,2023-08-10,
1704,2094,2023-10-30,
1705,2095,2023-09-09,
1706,2097,2023-01-05,
1707,2099,2013-01-30,2022-12-17
1708,2101,2020-10-18,2024-02-26
1709,2102,2024-09-29,
1710,2104,2014-09-12,
1711,2106,2020-11-04,2023-03-25
1712,2106,2024-07-10,2024-07-15
1713,2106,2024-12-04,2024-12-29
1714,2107,2024-10-28,
1715,2110,2024-12-07,
1716,2111,2023-07-13,2024-12-10
1717,2113,2022-02-26,2023-04-07
1718,2114,2020-05-27,2023-11-17
1719,2117,2024-08-19,2024-12-20
1720,2117,2024-12-31,2024-12-31
1721,2119,2019-04-28,
1722,2122,2024-06-27,
1723,2124,2022-10-06,
1724,2125,2015-05-21,
1725,2128,2024-08-19,2024-09-18
1726,2130,2024-02-02,2024-09-07
1727,2132,2024-04-01,
1728,2133,2020-03-23,2021-01-22
1729,2135,2024-07-17,2024-08-15
1730,2137,2012-06-22,2023-03-28
1731,2138,2019-09-19,
1732,2139,2016-11-12,
1733,2141,2017-08-14,2022-03-20
1734,2142,2021-04-24,
1735,2143,2021-07-26,
1736,2145,2015-04-02,2020-04-19
1737,2145,2021-12-29,2024-09-11
1738,2145,2024-12-04,2024-12-29
1739,2146,2024-05-18,
1740,2149,2013-03-13,2020-03-17
1741,2150,2021-10-20,2022-10-05
1742,2150,2022-11-17,2022-12-28
