session_id,user_id,session_date,time_spent_seconds,device
740,150,2024-10-12,843,Mobile
741,150,2019-01-24,26530,Desktop
742,150,2021-12-15,4315,Desktop
743,150,2021-04-12,659,Desktop
744,150,2016-06-21,1459,Mobile
745,150,2021-08-25,3499,Mobile
746,151,2018-12-09,10073,Mobile
747,151,2021-10-07,9975,Desktop
748,151,2023-05-05,4737,Desktop
749,151,2016-08-30,2456,Mobile
750,152,2019-07-10,1184,Desktop
751,152,2018-01-23,10188,Mobile
752,152,2017-11-22,3088,Desktop
753,152,2022-05-07,5956,Desktop
754,152,2020-07-09,4206,Desktop
755,152,2019-09-14,6393,Mobile
756,152,2010-04-30,2220,Desktop
757,152,2018-07-25,1760,Desktop
758,152,2017-06-27,1204,Desktop
759,152,2019-03-06,7661,Mobile
760,152,2022-03-26,5382,Desktop
761,153,2023-11-01,37466,Tablet
762,153,2021-07-07,3659,Desktop
763,153,2022-02-23,2553,Mobile
764,153,2022-02-17,327,Desktop
765,153,2022-02-27,6503,Desktop
766,153,2024-06-08,3334,Mobile
767,154,2024-09-11,6680,Tablet
768,154,2022-01-02,2170,Mobile
769,155,2016-04-27,15568,Tablet
770,155,2021-08-09,6276,Desktop
771,155,2019-01-14,5908,Mobile
772,155,2019-05-22,2026,Desktop
773,156,2022-04-12,11325,Mobile
774,156,2024-05-13,1598,Mobile
775,156,2015-03-20,5264,Desktop
776,156,2015-06-19,1198,Desktop
777,157,2023-12-13,3154,Desktop
778,157,2023-03-30,7069,Mobile
779,157,2023-04-25,2193,Desktop
780,157,2022-08-29,2023,Desktop
781,157,2024-10-19,7322,Mobile
782,157,2023-10-15,653,Mobile
783,157,2022-09-01,2147,Desktop
784,158,2024-08-24,1114,Desktop
785,159,2018-12-19,16405,Desktop
786,159,2024-09-22,1145,Tablet
787,159,2018-04-05,3798,Desktop
788,159,2016-10-31,2450,Mobile
789,160,2014-11-11,3529,Desktop
790,160,2013-08-22,1365,Desktop
791,160,2021-12-23,3911,Mobile
792,161,2017-04-30,1193,Mobile
793,161,2022-03-04,2986,Desktop
794,161,2016-02-16,4319,Desktop
795,161,2022-12-27,4487,Desktop
796,162,2023-06-17,3842,Desktop
797,162,2022-11-04,381,Mobile
798,162,2017-09-27,7116,Desktop
799,162,2019-04-20,5618,Desktop
800,162,2019-03-20,5473,Mobile
801,162,2015-11-09,1344,Desktop
802,162,2022-01-02,2615,Mobile
803,162,2024-01-21,1269,Desktop
804,163,2018-12-25,6429,Tablet
805,163,2020-02-19,1854,Desktop
806,163,2020-11-30,2884,Mobile
807,163,2017-12-24,3320,Mobile
808,163,2018-06-27,3938,Desktop
809,163,2020-05-09,1555,Mobile
810,163,2022-11-27,3384,Desktop
811,164,2020-04-12,9320,Mobile
812,164,2024-11-22,23784,Mobile
813,164,2022-12-09,1755,Desktop
814,164,2019-07-05,511,Mobile
815,164,2020-02-12,14413,Desktop
816,164,2022-12-03,4319,Mobile
817,164,2023-03-23,3133,Desktop
818,164,2023-12-31,4957,Mobile
819,165,2024-06-21,12420,Desktop
820,165,2021-04-13,5037,Desktop
821,165,2021-09-22,2574,Mobile
822,165,2020-03-12,2381,Mobile
823,166,2022-11-05,1803,Desktop
824,166,2021-05-26,1376,Desktop
825,166,2022-12-03,5651,Desktop
826,166,2023-07-24,3171,Desktop
827,167,2018-02-16,848,Mobile
828,167,2016-06-07,4367,Desktop
829,167,2017-11-09,14993,Desktop
830,167,2018-08-26,1268,Mobile
831,167,2020-08-08,1142,Mobile
832,167,2014-06-15,1208,Desktop
833,168,2019-10-31,2366,Desktop
834,168,2022-01-23,8029,Desktop
835,168,2024-02-04,1757,Desktop
836,169,2024-12-20,1699,Desktop
837,169,2024-01-01,667,Mobile
838,169,2022-12-05,4275,Desktop
839,169,2024-01-01,1703,Mobile
840,169,2022-07-11,1970,Mobile
841,169,2023-11-02,3061,Desktop
842,170,2022-02-11,721,Mobile
843,170,2020-09-08,1749,Desktop
844,170,2022-11-28,4761,Desktop
845,170,2024-08-13,2813,Mobile
846,170,2022-02-10,4986,Desktop
847,170,2020-11-11,15253,Tablet
848,171,2018-05-29,1288,Desktop
849,171,2020-03-31,3872,Desktop
850,171,2021-11-22,8704,Desktop
851,171,2018-06-23,1679,Mobile
852,171,2021-02-27,6170,Desktop
853,171,2022-05-07,14272,Mobile
854,171,2021-11-03,2105,Desktop
855,171,2022-02-23,15332,Mobile
856,171,2018-12-02,1976,Mobile
857,172,2021-11-17,1328,Desktop
858,172,2021-06-05,1193,Mobile
859,172,2015-02-25,1415,Desktop
860,172,2024-07-19,1804,Mobile
861,172,2022-05-23,2777,Tablet
862,172,2023-06-06,7252,Desktop
863,172,2015-10-27,1269,Desktop
864,172,2020-06-14,4419,Mobile
865,172,2019-04-09,2876,Mobile
866,173,2023-04-06,5960,Mobile
867,173,2023-06-20,5981,Desktop
868,173,2024-08-11,2566,Desktop
869,174,2020-03-02,14841,Mobile
870,174,2022-08-24,2010,Desktop
871,174,2019-05-25,4130,Desktop
872,174,2018-12-13,5435,Mobile
873,175,2019-11-04,14547,Tablet
874,175,2018-06-02,1264,Desktop
875,175,2020-07-23,10741,Mobile
876,175,2020-10-02,2414,Tablet
877,176,2023-06-04,3244,Desktop
878,176,2022-09-27,1184,Mobile
879,176,2019-08-13,297,Desktop
880,176,2021-11-10,1922,Mobile
881,176,2020-07-27,23653,Mobile
882,177,2023-04-12,12953,Mobile
883,177,2024-07-21,9777,Mobile
884,177,2023-06-29,1457,Desktop
885,177,2024-03-30,17130,Desktop
886,177,2023-10-22,2320,Desktop
887,178,2022-07-04,1227,Desktop
888,178,2023-03-13,768,Desktop
889,179,2018-05-08,3046,Desktop
890,179,2015-09-11,1976,Desktop
891,179,2022-08-12,5156,Mobile
892,179,2017-02-01,2979,Desktop
893,179,2020-12-24,1891,Mobile
894,179,2023-08-10,18876,Mobile
895,179,2023-02-21,9071,Tablet
896,179,2019-01-02,6228,Tablet
897,179,2020-10-05,695,Desktop
898,180,2022-01-20,2877,Tablet
899,180,2020-12-13,7648,Desktop
900,180,2018-07-13,3739,Desktop
901,180,2020-01-27,4345,Desktop
902,181,2021-12-26,3693,Desktop
903,181,2020-08-22,3436,Desktop
904,181,2018-09-11,5083,Mobile
905,181,2022-09-30,761,Desktop
906,182,2022-04-17,2236,Mobile
907,182,2018-12-16,2231,Desktop
908,182,2017-05-10,1553,Mobile
909,182,2018-09-26,14667,Desktop
910,182,2021-01-08,922,Desktop
911,183,2022-10-15,20144,Mobile
912,183,2024-02-13,24277,Mobile
913,183,2023-04-05,2838,Mobile
914,183,2023-09-03,1528,Mobile
915,183,2022-12-13,28685,Mobile
916,183,2023-04-06,3061,Mobile
917,184,2020-12-02,21422,Mobile
918,184,2019-03-23,1661,Mobile
919,184,2023-11-05,1249,Desktop
920,184,2021-05-24,7251,Mobile
921,184,2019-04-16,14192,Mobile
922,184,2019-04-19,2170,Desktop
923,184,2018-06-06,1611,Desktop
924,185,2021-05-18,4472,Mobile
925,185,2021-07-10,889,Desktop
926,185,2023-08-29,5470,Desktop
927,186,2014-12-24,12795,Mobile
928,186,2016-07-27,5527,Desktop
929,186,2020-07-22,942,Desktop
930,186,2015-05-01,1110,Desktop
931,186,2011-10-24,1710,Desktop
932,186,2016-05-04,2177,Mobile
933,186,2014-08-01,3021,Desktop
934,186,2018-03-22,8482,Mobile
935,186,2013-08-29,1875,Desktop
936,186,2018-03-06,1985,Desktop
937,186,2012-08-23,1810,Desktop
938,187,2023-05-27,365,Mobile
939,187,2024-06-09,644,Desktop
940,187,2018-09-18,4981,Mobile
941,187,2023-12-29,2317,Desktop
942,187,2022-12-14,4734,Tablet
943,187,2023-12-30,1459,Mobile
944,187,2023-08-22,35756,Mobile
945,188,2021-09-19,7400,Mobile
946,188,2023-04-25,696,Mobile
947,188,2020-10-27,5008,Tablet
948,189,2024-05-01,2323,Tablet
949,189,2022-12-28,3334,Tablet
950,189,2024-03-28,414,Desktop
951,189,2023-07-21,844,Desktop
952,189,2023-09-30,1200,Mobile
953,189,2024-07-17,4846,Desktop
954,189,2023-04-09,50275,Mobile
955,189,2023-07-09,121,Mobile
956,189,2023-08-06,3117,Mobile
957,190,2020-04-22,589,Desktop
958,190,2019-10-01,1482,Desktop
959,191,2022-08-20,6173,Desktop
960,191,2017-06-12,1516,Desktop
961,191,2022-06-16,2508,Tablet
962,191,2020-04-24,2102,Mobile
963,192,2024-06-25,9057,Desktop
964,192,2023-04-21,2577,Mobile
965,192,2022-10-04,353,Desktop
966,192,2021-11-30,1126,Desktop
967,192,2024-03-18,1603,Mobile
968,192,2023-07-17,8895,Desktop
969,192,2022-04-09,564,Mobile
970,193,2014-12-11,616,Mobile
971,193,2017-03-24,6482,Desktop
972,193,2018-04-21,1794,Desktop
973,193,2024-04-28,1980,Desktop
974,193,2014-07-10,9790,Mobile
975,194,2024-09-24,4560,Mobile
976,194,2023-01-16,1556,Mobile
977,194,2020-09-09,3422,Mobile
978,194,2023-09-13,1285,Mobile
979,195,2024-03-29,1405,Mobile
980,195,2024-12-02,1675,Desktop
981,195,2024-10-01,13426,Mobile
982,195,2022-05-24,915,Desktop
983,195,2022-02-08,5326,Mobile
984,195,2021-12-03,1945,Desktop
985,195,2024-06-11,4176,Desktop
986,195,2022-05-31,17572,Mobile
987,195,2024-09-02,1712,Desktop
988,196,2014-03-12,6735,Desktop
989,196,2021-04-01,3982,Desktop
990,197,2024-04-14,3038,Desktop
991,197,2024-04-20,1237,Desktop
992,198,2023-10-26,3246,Desktop
993,198,2018-06-03,2073,Tablet
994,198,2024-12-01,12699,Mobile
995,198,2022-03-21,948,Mobile
996,198,2018-04-16,4121,Desktop
997,198,2020-05-14,1688,Tablet
998,199,2024-06-10,1817,Mobile
999,199,2023-12-06,834,Desktop
1000,199,2019-05-18,8419,Desktop
1001,199,2020-10-24,3888,Desktop
1002,200,2022-12-03,1026,Desktop
1003,200,2023-01-04,2932,Desktop
1004,200,2022-12-14,1596,Desktop
1005,200,2024-09-13,766,Mobile
1006,200,2023-07-20,1307,Mobile
1007,200,2024-08-15,4703,Desktop
1008,201,2018-03-15,13480,Desktop
1009,201,2015-12-28,7994,Mobile
1010,201,2015-05-23,3808,Mobile
1011,201,2014-12-11,6003,Desktop
1012,202,2024-06-05,3459,Mobile
1013,202,2020-11-12,20409,Desktop
1014,202,2020-05-23,11572,Mobile
1015,202,2019-09-27,19705,Mobile
1016,202,2018-06-09,1877,Desktop
1017,202,2020-09-30,771,Mobile
1018,203,2013-11-19,2405,Mobile
1019,203,2021-10-25,2122,Desktop
1020,204,2020-03-25,1230,Desktop
1021,204,2017-04-28,3205,Desktop
1022,204,2019-04-03,30488,Desktop
1023,204,2017-02-06,3453,Desktop
1024,204,2024-09-01,4061,Mobile
1025,205,2024-10-30,4566,Desktop
1026,205,2023-10-29,1881,Mobile
1027,205,2024-06-05,2190,Desktop
1028,206,2023-11-30,5496,Desktop
1029,206,2015-07-09,9201,Mobile
1030,206,2021-08-28,11298,Desktop
1031,206,2021-11-05,25912,Mobile
1032,206,2015-08-22,1332,Mobile
1033,206,2020-10-15,12132,Desktop
1034,206,2019-06-26,4543,Desktop
1035,207,2020-11-06,5058,Mobile
1036,207,2021-01-18,7036,Mobile
1037,207,2019-03-25,6590,Desktop
1038,207,2022-03-05,1396,Tablet
1039,208,2020-08-05,14478,Mobile
1040,208,2022-01-14,6384,Mobile
1041,208,2017-04-02,2606,Desktop
1042,209,2019-05-29,2355,Tablet
1043,209,2022-01-08,265,Desktop
1044,209,2017-11-23,4334,Desktop
1045,209,2016-07-10,20195,Mobile
1046,209,2024-10-09,3508,Tablet
1047,209,2016-02-28,6446,Mobile
1048,210,2013-03-31,2192,Mobile
1049,210,2019-12-25,1639,Desktop
1050,210,2023-05-03,935,Mobile
1051,210,2013-08-15,1914,Desktop
1052,210,2012-08-13,1646,Desktop
1053,210,2019-07-20,6184,Desktop
1054,210,2015-09-11,5676,Desktop
1055,211,2023-11-12,351,Desktop
1056,211,2023-11-20,327,Desktop
1057,211,2023-08-28,2639,Desktop
1058,211,2024-04-16,15581,Tablet
1059,211,2024-12-05,2841,Mobile
1060,211,2024-07-29,1057,Tablet
1061,212,2018-11-24,14084,Mobile
1062,212,2017-11-15,4373,Desktop
1063,212,2023-06-26,6884,Mobile
1064,212,2022-07-15,4574,Tablet
1065,212,2017-11-27,7133,Desktop
1066,212,2024-10-21,822,Mobile
1067,212,2018-11-23,1583,Desktop
1068,212,2020-07-08,1869,Mobile
1069,213,2017-05-09,1895,Desktop
1070,213,2012-03-17,2072,Mobile
1071,213,2013-03-03,586,Tablet
1072,214,2020-02-23,2148,Desktop
1073,214,2020-09-21,2404,Mobile
1074,214,2023-02-18,3019,Desktop
1075,214,2023-05-17,3424,Desktop
1076,214,2023-11-02,5486,Mobile
1077,214,2023-08-24,5454,Desktop
1078,214,2020-12-23,2367,Desktop
1079,214,2020-02-10,10135,Tablet
1080,215,2023-09-02,986,Desktop
1081,215,2021-07-14,2779,Desktop
1082,215,2023-05-01,26682,Desktop
1083,215,2021-12-12,7388,Desktop
1084,215,2022-08-05,4088,Tablet
1085,215,2023-01-03,4153,Mobile
1086,215,2021-09-29,7901,Tablet
1087,216,2021-09-11,7975,Mobile
1088,216,2021-05-20,1286,Tablet
1089,216,2023-11-29,6251,Desktop
1090,216,2024-03-21,3941,Mobile
1091,216,2022-03-02,389,Mobile
1092,216,2021-07-08,8053,Mobile
1093,217,2019-05-08,1341,Desktop
1094,217,2016-03-19,2888,Tablet
1095,217,2016-05-14,2478,Mobile
1096,217,2019-04-16,7996,Mobile
1097,217,2022-08-29,9735,Desktop
1098,217,2020-02-27,3952,Desktop
1099,218,2023-09-21,10301,Tablet
1100,218,2024-06-18,4586,Mobile
1101,218,2023-07-29,2757,Mobile
1102,218,2022-11-28,2030,Desktop
1103,218,2022-01-05,844,Tablet
1104,218,2024-07-22,78037,Desktop
1105,218,2024-11-24,4727,Mobile
1106,219,2020-11-20,1150,Tablet
1107,219,2021-03-23,2845,Mobile
1108,219,2021-10-03,4346,Mobile
1109,220,2022-11-16,2646,Mobile
1110,220,2023-02-04,756,Mobile
1111,220,2022-08-25,2559,Desktop
1112,220,2024-03-09,37082,Desktop
1113,220,2023-04-25,5975,Mobile
1114,221,2023-08-25,3746,Desktop
1115,221,2021-11-11,2454,Tablet
1116,221,2023-06-15,1571,Mobile
1117,221,2021-02-26,2035,Desktop
1118,222,2023-07-13,1996,Desktop
1119,222,2020-08-13,7298,Desktop
1120,222,2016-12-28,1156,Mobile
1121,222,2018-05-25,1426,Mobile
1122,222,2017-07-16,3951,Desktop
1123,222,2016-04-11,1628,Desktop
1124,222,2019-06-08,15283,Desktop
1125,222,2018-12-14,270,Mobile
1126,222,2017-09-21,4139,Desktop
1127,223,2024-09-24,376,Desktop
1128,223,2024-06-08,12783,Mobile
1129,223,2022-11-23,3679,Desktop
1130,223,2020-02-24,9314,Mobile
1131,223,2022-11-06,1718,Tablet
1132,223,2020-07-14,6136,Desktop
1133,223,2023-03-09,1895,Mobile
1134,223,2020-02-04,2474,Desktop
1135,224,2024-06-02,4784,Desktop
1136,224,2022-07-29,2125,Desktop
1137,224,2016-02-15,5697,Desktop
1138,224,2017-10-08,1152,Mobile
1139,224,2018-12-17,2953,Mobile
1140,224,2018-03-21,875,Desktop
1141,225,2024-11-18,521,Mobile
1142,225,2023-08-01,1952,Desktop
1143,225,2023-03-06,1386,Desktop
1144,225,2023-04-04,7374,Desktop
1145,226,2018-09-02,7493,Tablet
1146,226,2020-08-28,4779,Desktop
1147,226,2020-05-14,9424,Desktop
1148,226,2015-12-10,6015,Mobile
1149,226,2020-04-02,4588,Desktop
1150,227,2019-09-18,4680,Mobile
1151,227,2023-03-31,6215,Desktop
1152,227,2024-05-05,11358,Desktop
1153,227,2020-11-02,5071,Desktop
1154,228,2017-11-19,7567,Mobile
1155,228,2016-10-05,2553,Desktop
1156,228,2017-04-01,1627,Mobile
1157,228,2016-03-12,2372,Desktop
1158,228,2022-01-26,4357,Desktop
1159,228,2019-10-16,1056,Desktop
1160,228,2019-05-30,9419,Mobile
1161,229,2022-07-09,3123,Desktop
1162,229,2023-09-03,2660,Mobile
1163,229,2023-03-07,4029,Desktop
1164,229,2022-08-16,4046,Desktop
1165,229,2022-05-19,4358,Desktop
1166,229,2023-05-08,7244,Mobile
1167,229,2023-08-27,2646,Mobile
1168,230,2023-03-09,3136,Desktop
1169,230,2018-03-16,4293,Desktop
1170,230,2013-07-05,3195,Desktop
1171,230,2014-08-06,4924,Desktop
1172,230,2012-11-14,6357,Desktop
1173,230,2018-02-28,3315,Desktop
1174,230,2023-09-20,10491,Desktop
1175,230,2012-12-07,1984,Tablet
1176,231,2024-05-01,1044,Desktop
1177,231,2022-02-18,10759,Mobile
1178,231,2023-06-12,3569,Desktop
1179,232,2021-12-19,2169,Tablet
1180,232,2017-07-30,1149,Tablet
1181,232,2019-06-09,5309,Desktop
1182,232,2019-07-16,5484,Tablet
1183,232,2020-02-09,4588,Mobile
1184,232,2020-05-16,1086,Mobile
1185,232,2024-10-10,2119,Desktop
1186,232,2016-08-31,604,Desktop
1187,233,2024-07-02,3102,Mobile
1188,233,2021-04-04,1371,Desktop
1189,233,2022-07-20,3882,Desktop
1190,233,2020-02-24,299,Desktop
1191,233,2022-04-13,10688,Desktop
1192,233,2024-07-14,50680,Desktop
1193,234,2024-10-03,2120,Mobile
1194,234,2024-03-14,2555,Desktop
1195,234,2023-02-17,17111,Desktop
1196,234,2019-04-15,2399,Mobile
1197,234,2022-11-18,2934,Mobile
1198,235,2019-12-19,3206,Desktop
1199,235,2023-11-12,38079,Mobile
1200,235,2021-02-06,10010,Tablet
1201,235,2024-10-24,7168,Mobile
1202,235,2020-05-13,5067,Desktop
1203,236,2022-04-15,4893,Desktop
1204,236,2023-05-29,2098,Desktop
1205,236,2019-03-08,1547,Mobile
1206,237,2015-02-18,13910,Desktop
1207,237,2019-04-16,2631,Mobile
1208,237,2022-09-05,669,Desktop
1209,237,2024-11-01,8393,Mobile
1210,238,2015-12-08,87795,Desktop
1211,238,2011-04-27,2668,Mobile
1212,238,2016-06-02,1020,Mobile
1213,239,2024-10-15,1988,Desktop
1214,239,2024-04-06,4283,Desktop
1215,239,2022-03-06,3605,Mobile
1216,239,2021-12-05,546,Desktop
1217,239,2022-05-09,2528,Mobile
1218,240,2023-02-22,2548,Desktop
1219,240,2024-07-24,1390,Desktop
1220,240,2023-02-24,7679,Mobile
1221,240,2023-08-28,3386,Mobile
1222,240,2023-02-24,5104,Mobile
1223,240,2024-04-06,7160,Mobile
1224,241,2024-11-24,4970,Desktop
1225,241,2021-12-24,29569,Mobile
1226,241,2021-02-12,11306,Mobile
1227,241,2024-11-17,1216,Desktop
1228,241,2022-04-16,7475,Mobile
1229,241,2024-11-12,2545,Mobile
1230,242,2023-10-13,12737,Mobile
1231,242,2023-11-25,308,Mobile
1232,242,2024-03-22,1938,Mobile
1233,242,2023-04-20,760,Desktop
1234,243,2024-05-28,5872,Mobile
1235,243,2023-06-28,3134,Desktop
1236,245,2024-11-27,36711,Mobile
1237,245,2023-11-05,26626,Desktop
1238,245,2023-10-22,10727,Desktop
1239,245,2023-08-15,6269,Tablet
1240,245,2023-12-14,11189,Mobile
1241,245,2023-09-07,1721,Mobile
1242,245,2023-11-05,1944,Desktop
1243,246,2022-07-12,1435,Mobile
1244,246,2016-01-02,7506,Desktop
1245,246,2023-07-04,1459,Desktop
1246,246,2014-10-09,2983,Desktop
1247,246,2024-11-25,14529,Desktop
1248,247,2024-01-05,905,Mobile
1249,247,2023-08-08,955,Tablet
1250,247,2023-04-03,1333,Desktop
1251,247,2024-10-19,2267,Mobile
1252,247,2024-06-06,5793,Mobile
1253,247,2023-04-10,7952,Desktop
1254,248,2023-09-26,1169,Tablet
1255,248,2024-07-28,19045,Desktop
1256,248,2024-01-13,5316,Mobile
1257,248,2024-11-16,347,Desktop
1258,248,2023-12-17,7977,Desktop
1259,248,2023-03-27,6179,Desktop
1260,248,2024-02-29,2868,Mobile
1261,248,2024-12-06,4829,Mobile
1262,248,2024-03-11,10820,Desktop
1263,249,2019-12-02,7996,Mobile
1264,249,2018-11-25,5352,Mobile
1265,249,2021-02-25,1159,Desktop
1266,249,2016-06-03,1599,Mobile
1267,249,2018-03-03,3090,Desktop
1268,249,2024-12-21,5495,Tablet
1269,250,2021-02-25,3910,Mobile
1270,250,2021-10-12,2986,Mobile
1271,251,2022-05-09,4427,Desktop
1272,251,2022-05-05,19535,Mobile
1273,251,2022-02-25,3358,Mobile
1274,251,2020-05-21,9207,Desktop
1275,252,2023-02-23,9650,Tablet
1276,252,2023-04-20,2672,Desktop
1277,252,2023-12-11,9298,Mobile
1278,252,2022-05-03,2728,Desktop
1279,252,2024-07-21,9125,Mobile
1280,253,2020-05-08,4068,Desktop
1281,253,2018-11-08,3192,Mobile
1282,253,2016-02-18,7840,Desktop
1283,253,2019-11-22,2137,Mobile
1284,253,2019-03-27,2655,Desktop
1285,253,2015-12-01,5866,Desktop
1286,254,2019-03-08,19107,Desktop
1287,254,2022-07-15,3057,Mobile
1288,254,2024-02-12,2670,Desktop
1289,254,2020-09-28,2419,Desktop
1290,255,2016-04-10,49322,Desktop
1291,255,2021-09-15,1413,Mobile
1292,255,2023-04-23,786,Desktop
1293,256,2023-08-13,2477,Desktop
1294,256,2024-07-08,808,Tablet
1295,256,2020-07-15,82114,Desktop
1296,256,2023-02-21,3792,Desktop
1297,257,2024-03-07,3243,Tablet
1298,257,2024-09-10,2509,Desktop
1299,257,2024-11-16,3712,Desktop
1300,258,2024-12-27,5021,Desktop
1301,258,2024-05-09,2094,Mobile
1302,259,2023-10-18,14636,Mobile
1303,259,2018-02-19,1008,Desktop
1304,259,2019-01-06,2731,Mobile
1305,260,2021-11-19,4102,Mobile
1306,260,2018-01-12,5369,Desktop
1307,260,2019-03-31,5537,Desktop
1308,260,2019-10-30,6944,Mobile
1309,260,2017-12-24,10045,Tablet
1310,261,2021-01-20,1951,Mobile
1311,261,2023-05-13,7563,Mobile
1312,261,2024-05-02,3025,Desktop
1313,261,2023-10-14,1623,Mobile
1314,261,2019-11-02,9728,Desktop
1315,261,2024-03-19,4128,Mobile
1316,261,2017-06-22,6629,Desktop
1317,261,2024-01-11,8922,Desktop
1318,261,2021-04-11,4684,Mobile
1319,262,2016-11-26,9818,Mobile
1320,262,2020-04-27,332,Mobile
1321,262,2021-10-16,3636,Mobile
1322,263,2022-03-15,2656,Mobile
1323,263,2020-11-12,5243,Desktop
1324,263,2017-08-14,1983,Mobile
1325,263,2022-02-16,1020,Mobile
1326,263,2020-08-09,1058,Desktop
1327,263,2023-09-26,33963,Desktop
1328,263,2020-05-30,1684,Desktop
1329,263,2023-06-22,1497,Tablet
1330,264,2023-12-14,3330,Tablet
1331,264,2024-04-26,3259,Tablet
1332,264,2024-01-17,2078,Desktop
1333,264,2023-05-17,2993,Mobile
1334,264,2023-09-12,8839,Desktop
1335,265,2018-10-29,3428,Tablet
1336,265,2020-01-01,2631,Desktop
1337,265,2021-01-18,4483,Desktop
1338,265,2019-05-23,951,Mobile
1339,266,2021-06-20,19763,Desktop
1340,266,2023-07-05,32600,Desktop
1341,266,2022-07-08,729,Mobile
1342,266,2022-05-22,2411,Mobile
1343,267,2019-04-29,1253,Tablet
1344,267,2018-09-03,2577,Desktop
1345,267,2018-09-15,2650,Mobile
1346,268,2023-06-11,4629,Desktop
1347,268,2024-05-24,17918,Desktop
1348,268,2024-06-17,1986,Mobile
1349,268,2022-09-28,7428,Mobile
1350,268,2022-11-10,1041,Mobile
1351,268,2024-04-14,2513,Desktop
1352,268,2022-08-01,9299,Desktop
1353,269,2016-03-10,3121,Desktop
1354,269,2015-10-25,3038,Desktop
1355,269,2018-10-19,8572,Mobile
1356,269,2024-09-13,1039,Tablet
1357,269,2014-11-11,2340,Desktop
1358,269,2019-09-29,2283,Desktop
1359,270,2024-08-26,7527,Desktop
1360,270,2018-04-11,437,Mobile
1361,270,2018-12-23,391,Desktop
1362,270,2019-02-16,20526,Mobile
1363,270,2017-12-01,20666,Mobile
1364,270,2017-10-20,31689,Desktop
1365,270,2024-12-22,5083,Mobile
1366,270,2024-02-01,1550,Desktop
1367,270,2024-07-02,8515,Desktop
1368,271,2016-06-12,902,Desktop
1369,271,2019-02-07,879,Desktop
1370,271,2020-08-22,1789,Mobile
1371,272,2017-12-18,11007,Desktop
1372,272,2018-12-05,640,Tablet
1373,272,2024-09-09,11628,Mobile
1374,272,2018-08-23,1452,Desktop
1375,272,2019-04-09,1996,Desktop
1376,272,2017-12-02,5829,Desktop
1377,272,2019-08-25,2171,Mobile
1378,272,2022-05-14,2268,Mobile
1379,273,2023-08-31,4691,Mobile
1380,273,2023-05-02,5622,Mobile
1381,273,2023-05-07,8657,Mobile
1382,273,2024-08-16,14223,Mobile
1383,273,2023-06-29,983,Desktop
1384,273,2024-12-20,7516,Tablet
1385,273,2024-12-02,2361,Desktop
1386,273,2024-11-10,5090,Desktop
1387,274,2016-07-04,2476,Mobile
1388,274,2021-09-24,17603,Mobile
1389,274,2013-11-28,9332,Mobile
1390,274,2022-04-24,15276,Desktop
1391,274,2018-10-28,1463,Mobile
1392,274,2020-05-19,11362,Tablet
1393,275,2019-09-17,8889,Mobile
1394,275,2019-05-27,7395,Desktop
1395,275,2018-04-07,1466,Desktop
1396,275,2017-06-11,4887,Desktop
1397,275,2016-10-21,3583,Desktop
1398,275,2019-01-18,3013,Desktop
1399,275,2019-07-13,397,Mobile
1400,276,2020-02-21,6766,Mobile
1401,276,2023-12-19,2629,Desktop
1402,276,2024-06-02,8097,Desktop
1403,276,2023-10-10,770,Mobile
1404,276,2022-04-30,799,Tablet
1405,277,2022-08-27,3447,Mobile
1406,277,2024-04-10,2572,Desktop
1407,277,2022-09-26,4453,Desktop
1408,277,2023-11-10,580,Desktop
1409,277,2023-08-21,1868,Desktop
1410,277,2022-08-10,2180,Mobile
1411,278,2017-02-28,3619,Desktop
1412,278,2013-04-09,5442,Desktop
1413,278,2024-02-17,2988,Desktop
1414,278,2021-09-04,512,Desktop
1415,278,2021-07-21,1475,Mobile
1416,278,2020-12-05,3292,Mobile
1417,278,2019-08-19,2015,Mobile
1418,278,2020-08-20,326,Desktop
1419,279,2015-11-14,5086,Tablet
1420,279,2024-01-31,1501,Mobile
1421,279,2021-02-03,1300,Desktop
1422,280,2020-03-21,2899,Desktop
1423,280,2023-10-20,2453,Desktop
1424,280,2024-10-03,2477,Desktop
1425,280,2023-08-16,49609,Desktop
1426,280,2024-04-11,13375,Mobile
1427,280,2018-12-21,2437,Desktop
1428,280,2022-09-22,8243,Desktop
1429,281,2019-03-19,5609,Desktop
1430,281,2018-03-26,1655,Tablet
1431,281,2019-01-27,1776,Mobile
1432,281,2022-10-26,5901,Mobile
1433,281,2018-03-31,3303,Tablet
